"start_lat","start_lon","finish_lat","finish_lon","speed","count"
21.764,69.848,21.799,69.873,56.149909446346896,12
39.981,-75.149,40.041,-75.135,53.383476321425135,56
47.321,18.782,47.38,18.923,83.31733562504954,1
48.747,15.268,48.753,15.172,60.25154496604805,59
50.381,23.404,50.405,23.315,58.99417799477473,16
48.897,8.099,48.924,8.141,65.12746931073598,17
24.219,88.256,25.016,88.131,44.246669069160134,4
26.619,81.008,26.687,80.984,52.579443689393266,2
52.711,-2.748,53.089,-2.433,94.28875279166348,32
43.717,-79.255,43.74,-79.232,37.19384684418625,90
10.979,75.88,11.046,75.86,73.50987527303631,28
50.48,2.431,50.483,2.481,71.16789416012988,69
41.641,23.199,41.677,23.185,50.0531162823509,7
46.836,8.186,46.895,8.248,67.58684461487925,10
49.997,8.111,50.001,8.259,79.44997655627951,68
55.847,-4.424,55.854,-4.355,66.15538097896989,27
39.615,15.853,39.675,15.824,96.60014981027177,51
47.809,7.107,47.813,7.094,33.34310375298859,8
49.613,7.252,49.64,7.243,30.605161933550875,19
53.641,10.083,53.652,10.094,42.52877323378624,887
52.279,9.514,52.29,9.492,59.54935547380503,280
43.24,-2.924,43.242,-2.916,40.10180859872365,106
50.539,7.986,50.558,7.967,36.50346482196071,59
53.729,11.411,53.767,11.467,83.30614183972003,46
47.986,8.81,48.009,8.854,42.41075918765057,1
15.97,80.514,16.068,80.557,88.22953039044096,1
51.512,14.648,51.517,14.658,10.515603469424441,12
51.798,9.923,51.851,9.968,80.26566834792571,122
30.835,76.572,30.973,76.533,72.547771579729,5
17.202,73.546,17.265,73.552,52.839997642248726,2
35.453,139.391,35.544,139.445,84.42966769894319,70
49.698,9.595,49.715,9.544,62.39194792415351,1
50.724,16.641,50.772,16.58,51.123132159653615,74
49.297,9.973,49.342,9.98,60.66792871430645,16
37.032,-4.863,37.037,-4.728,60.13243369021615,6
55.707,13.187,59.33,18.058,89.19477173851452,1
17.192,77.36,17.227,77.509,108.44642689229232,4
22.541,73.393,22.594,73.423,65.76525527474337,7
17.134,78.273,17.152,78.282,65.01653823096235,4
48.618,10.359,48.633,10.347,37.766886738613806,6
17.422,78.94,17.471,78.794,53.93837318093809,4
52.711,-2.749,52.893,-3.037,99.06595019539738,190
34.63,128.549,34.731,128.607,16.59301149182209,4
47.204,9.009,47.224,8.98,93.64349435658676,140
46.769,14.456,46.807,14.47,65.11864572532141,51
52.265,7.78,52.277,7.721,85.41561497338803,3
46.223,9.041,46.35,8.975,89.82535520701526,525
51.373,-0.414,51.392,-0.304,79.79055339168939,193
47.92,7.698,47.997,7.841,102.99962468087477,16
51.728,8.759,51.77,8.714,67.83127630416617,30
45.485,9.237,45.578,9.273,49.37929889518576,4
45.829,22.11,45.849,22.169,60.4795644097046,6
46.967,9.554,47.004,9.529,54.26306085290129,1
47.226,2.06,47.295,1.768,87.58374157272742,14
48.14,11.558,48.395,11.745,75.53986142270077,2
55.85,-2.192,55.999,-2.515,111.84129749570508,38
52.051,1.144,52.09,1.318,50.96492091232172,27
47.94,16.23,47.97,16.224,67.76605459569289,98
42.606,26.486,42.643,26.384,80.23980798258381,4
52.358,20.972,52.401,20.942,105.51469524425276,63
59.585,10.206,59.74,10.204,49.311046215923355,39
43.185,-2.474,43.187,-2.465,44.23975632659233,54
46.736,12.167,46.753,12.107,49.13635399855008,14
61.195,28.775,62.601,29.778,95.33864368478054,1
51.466,-0.013,51.477,-0.033,36.99984390610026,4
48.273,14.22,48.274,14.23,45.03565127113122,83
27.13,84.067,27.16,84.052,35.616941407273785,6
47.323,5.026,49.004,2.571,177.95221241806607,4
49.061,20.295,49.082,20.334,37.03833155016538,4
35.713,139.362,35.721,139.343,56.49040013756169,271
46.198,2.175,46.321,2.27,84.63967804408986,7
59.875,23.121,59.904,23.236,95.48229713848946,32
27.399,80.148,27.644,79.974,77.15063097991639,12
46.878,17.709,46.956,17.883,45.23588710523309,2
49.372,8.253,49.475,8.432,74.44007131338525,2
45.555,4.121,45.604,4.078,64.72600628669322,24
35.129,138.895,35.148,138.899,62.372701476661774,72
29.298,79.01,29.39,79.122,44.68349880712914,4
49.992,8.414,49.993,8.358,80.47319119396235,51
22.53,87.32,22.641,87.321,73.26817165922687,12
48.326,0.81,48.383,0.849,105.21092126924903,69
-27.42,153.044,-27.416,153.05,22.83687502278029,566
53.925,-1.822,53.926,-1.797,48.58189045761166,286
21.158,79.118,21.388,78.925,58.366891093139195,2
47.921,16.188,47.929,16.176,36.24771563970348,63
52.162,9.866,52.168,9.79,78.24062779106768,73
48.448,1.481,48.51,1.557,59.36694330019884,2
24.358,86.154,24.408,86.096,59.999066088258544,4
34.49,127.124,34.524,127.143,19.289262031055074,2
50.575,16.06,50.587,16.085,19.88703191632692,17
50.068,19.948,50.856,19.946,65.36881114860505,9
26.28,76.579,26.344,76.636,67.89569904003383,10
46.833,9.453,46.843,9.481,72.86625977375834,144
47.352,7.907,47.547,7.59,77.52269493713521,111
47.971,10.176,47.973,10.177,17.76803984510511,7
23.26,77.413,23.341,77.486,49.6778355890793,2
47.047,8.31,47.353,7.908,80.42876063316488,3
21.725,71.958,21.782,72.141,52.16887744581585,6
46.062,11.233,46.066,11.143,46.497019608860896,25
45.78,4.804,45.854,4.681,39.86152523306665,4
47.51,12.467,47.52,12.431,58.65180734957965,28
48.592,21.022,48.602,21.003,54.623828389488736,30
52.359,6.652,52.361,6.592,61.435547971173634,1
50.631,12.185,50.653,12.194,50.86484439724511,47
43.801,4.657,43.817,4.508,72.92472370700766,41
22.324,87.867,22.354,87.798,82.93516046418667,18
48.985,9.776,49,9.771,33.81275159170426,8
48.448,1.481,48.483,1.523,73.82832801145364,59
52.379,-1.25,53.386,-2.602,144.35786680843813,5
21.802,80.154,21.812,80.2,39.3791039866887,16
45.309,9.498,45.434,9.238,113.413515841036,82
43.91,8.078,44.008,8.171,93.68992050285519,50
50.131,19.577,50.14,19.519,88.54138962501584,15
47.683,6.493,47.815,6.373,54.24575475730236,18
39.952,-75.158,39.954,-75.168,50.68996834652835,486
50.33,19.185,50.344,19.226,98.19177392926673,83
23.927,78.549,23.974,78.479,66.08512436245861,8
49.1,9.748,49.104,9.742,35.16348075546224,20
40.809,14.355,40.817,14.346,45.87474026370137,92
45.429,8.74,45.451,8.625,79.90007206421633,2
46.182,15.854,46.194,15.843,30.547573560979597,38
51.43,6.777,51.478,7.223,85.71274393456865,7
51.443,5.48,51.451,5.457,37.32010639798785,214
54.064,18.97,54.073,18.927,89.59783874930001,56
46.409,10.02,46.442,9.982,25.379693974841334,3
50.284,4.044,50.296,4.087,67.40014270444122,4
48.434,22.206,48.61,22.301,43.02123892393642,2
26.984,80.922,27.081,80.891,74.47218635875052,8
51.595,4.78,51.69,4.664,79.86131983277133,38
50.574,19.329,50.797,19.107,87.91660001496341,3
47.098,9.07,47.122,9.062,54.56888601584475,163
50.566,8.504,50.685,8.308,95.8207595510725,53
49.053,13.015,49.072,13.001,46.31654895847235,4
47.255,11.391,47.263,11.401,22.904882456052036,120
47.704,16.904,47.734,16.931,77.18072036092325,107
48.578,10.411,48.585,10.393,46.37725754568647,6
62.119,8.854,62.192,8.538,78.87774040335323,8
47.649,9.182,47.659,9.177,33.67450960188479,65
22.441,86.164,22.769,86.2,53.33834258007491,4
34.221,74.389,34.258,74.451,53.09644258695351,17
22.381,72.654,22.416,72.664,34.32584196524759,16
25.55,82.311,25.568,82.189,43.495517498190196,4
52.226,5.182,52.361,4.932,97.26802545991686,30
55.61,13.001,55.641,13.08,72.39427650407293,33
55.819,-4.133,55.859,-4.258,38.049611968841226,19
53.472,-2.195,53.477,-2.228,27.012495024168988,3
22.166,76.859,22.608,77.767,96.34389774414616,6
51.346,12.38,51.396,12.389,84.69888303515953,162
47.326,16.586,47.341,16.581,50.84612909004732,34
46.9,8.249,46.94,8.275,73.26966903622585,157
40.382,-3.625,40.387,-3.609,43.07874653937755,222
53.407,-2.976,53.474,-2.242,82.26769093067722,1
51.217,18.091,51.252,18.041,77.95879251866246,8
26.039,83.161,26.089,82.867,65.78105604060326,7
40.131,-75.012,40.14,-74.982,54.65164121978921,57
50.98,3.802,51.003,3.797,64.16159217708085,48
51.967,20.15,51.979,20.1,73.75108394080505,36
-34.866,138.525,-34.858,138.519,47.24587812612576,47
62.793,22.843,63.001,22.171,70.78211218925314,2
28.074,74.624,28.131,74.739,64.50085361793414,12
53.488,-2.243,53.796,-1.548,67.41410554130833,51
38.921,-90.157,39.279,-89.889,114.59362864272087,12
36.599,-4.536,36.61,-4.515,44.475301988995106,104
19.991,72.744,20.154,72.791,100.15686101539164,6
48.438,1.389,48.448,1.332,87.67071814828051,65
47.667,8.77,47.685,8.752,49.978666668800024,2
51.335,12.375,51.341,12.375,35.15772363602296,698
51.443,10.698,51.453,10.661,84.76933579974732,21
54.633,25.128,54.67,25.285,59.363526903893856,4
50.02,18.481,50.041,18.495,52.158163443829,42
52.394,11.789,52.434,11.81,93.84190904999295,134
53.291,10.372,53.354,10.208,111.67439087379495,1
47.808,13.027,47.808,13.035,34.848100400683556,166
47.284,7.422,47.286,7.435,63.197397273596316,47
-34.783,138.631,-34.762,138.642,49.65722213381095,23
50.917,12.047,50.932,12.028,62.80739133872731,128
45.574,6.734,45.619,6.771,57.74958772638357,119
-34.276,150.954,-34.265,150.966,62.92660974392939,23
48.747,19.238,48.763,19.275,49.513869739455615,36
61.231,16.57,61.35,16.392,98.05717598465979,50
47.058,-1.253,47.086,-1.286,79.29860149504583,72
-27.466,153.026,-27.456,153.034,39.30925765048395,2217
40.511,-7.048,40.519,-7.013,61.28146901719474,4
49.977,7.916,49.986,7.968,78.11413272747717,154
43.708,10.398,43.819,11.218,79.05725879422901,19
50.004,12.083,50.308,11.923,79.08024291621119,3
52.916,-1.463,52.947,-1.142,65.44705599692873,79
47.99,10.172,47.993,10.174,26.51428616017855,7
59.076,24.241,59.12,24.312,76.0904071745876,18
48.43,10.118,48.45,10.216,113.86742046633951,180
47.033,-1.117,47.066,-0.87,76.63313087402368,54
47.212,21.536,47.26,21.361,85.65947606332476,32
51.098,17.168,51.104,17.158,57.5125108089188,110
-34.995,138.606,-34.984,138.611,40.04393994417798,88
48.166,14.027,48.231,13.839,72.48550361872051,1
44.373,24.297,44.382,24.333,40.915318431377585,10
48.498,7.252,48.526,7.338,70.89409800680718,2
28.692,76.998,28.701,76.931,66.42036931067861,16
50.624,16.288,50.625,16.268,42.74690962055428,57
50.043,22.006,50.264,22.42,51.82767559540378,5
49.243,18.02,49.258,17.999,53.884902429846406,40
52.298,4.96,52.312,4.947,54.4748269034547,253
10.653,77.001,10.814,77.024,69.99728147027197,10
30.578,74.818,30.613,74.801,49.44434568528009,6
35.909,140.179,35.919,140.157,46.70432865080752,80
54.562,25.261,54.58,25.266,40.265693099388095,10
48.039,14.056,48.074,14.058,44.923256677594075,29
50.911,15.343,50.973,15.38,54.84095337536719,5
47.936,23.885,47.943,23.909,23.751086081003823,9
45.838,11.691,45.86,11.661,67.71988144918635,21
46.51,9.881,46.534,9.874,82.29296872571857,3
48.016,6.599,48.032,6.58,33.72069087852204,31
59.824,10.798,59.835,10.797,77.17826814875991,387
46.211,6.143,46.233,6.112,33.56673978824662,10
45.079,9.301,45.082,9.36,70.36214880546333,18
52.432,13.193,52.488,13.261,69.55180080768183,703
46.436,14.055,46.71,15.629,86.84612122262814,1
47.601,13.164,47.626,13.142,97.66212410009447,77
51.539,7.693,51.598,7.757,119.15514743911487,136
50.842,10.948,50.914,10.91,84.534315733003,58
45.42,22.195,45.441,22.169,33.95671495705253,6
47.239,7.306,47.241,7.342,73.83015562800735,133
48.046,7.686,48.052,7.729,97.0344974816893,103
42.701,24.339,42.729,24.247,54.31686677863837,10
49.447,11.085,49.465,11.12,38.877358797112535,3
48.805,19.647,48.819,19.665,39.928418442551305,8
23.49,85.739,23.546,85.697,45.16453560781247,4
51.486,0.287,51.521,0.29,59.91580762822643,120
40.922,9.495,40.925,9.498,11.963234839141771,58
50.315,7.523,50.341,7.549,67.46377504678993,56
47.373,8.522,47.378,8.537,37.90658238474176,4
47.811,16.111,47.826,16.158,57.71922866119446,53
57.455,9.976,57.46,9.964,55.681637626849806,68
17.152,78.282,17.17,78.288,41.88474768119403,6
49.786,14.199,49.79,14.183,36.34438064781853,22
53.093,17.019,53.105,16.882,79.63710693657336,25
51.452,12.637,51.463,12.668,74.87615090272756,189
50.612,3.075,50.614,3.034,57.95759191480083,128
13.409,80.123,13.696,80.018,72.24239893476289,4
52.496,13.291,52.505,13.304,34.256585138423475,20
35.092,138.939,35.111,138.926,46.944432062149396,127
57.775,26.053,57.864,26.189,70.07344577401769,5
47.851,16.63,47.888,16.66,94.15969715428749,146
30.092,73.891,30.147,73.926,59.61203305370215,5
54.118,21.235,54.172,21.137,66.53433784048383,10
52.56,13.089,52.567,13.085,21.97385403185179,14
47.047,8.31,47.071,8.282,40.533643801649134,59
50.943,6.958,51.431,6.776,79.56246958005971,11
34.578,127.737,34.579,127.757,11.277685367400178,4
51.443,-0.151,51.446,-0.164,28.138063252244017,1120
62.22,10.661,62.274,10.774,50.10932871307659,2
57.656,12.019,63.17,14.637,55.68637885887892,1
51.364,7.46,51.388,7.434,53.801020783112584,175
49.973,6.943,49.996,7.005,76.37881388480749,3
36.538,139.859,36.559,139.899,57.68529972232489,51
42.055,25.593,42.063,25.502,90.44109948667571,17
53.849,14.61,53.911,14.563,91.03664734322298,16
51.286,7.27,51.29,7.29,44.82387683293726,160
54.89,-2.933,55.792,-3.994,129.45672808685356,2
44.954,26.027,44.987,26.016,54.38965327700368,18
50.053,8.57,50.942,6.974,191.8980020131923,117
51.339,21.055,51.349,21.101,102.79220148380749,38
40.033,-75.123,40.051,-75.103,78.53742415773239,29
50.037,16.746,50.047,16.747,34.01594142345504,24
44.563,23.5,44.598,23.505,58.5655431867541,8
59.954,11.043,60.123,11.465,45.279804809323906,42
47.27,8.824,47.317,8.793,86.8145206488861,443
23.847,78.743,24.052,78.331,75.18476122276556,21
28.713,75.48,28.777,75.521,81.70490418035789,5
53.365,11.084,53.414,11.216,103.2273134681824,33
50.57,4.691,50.591,4.669,167.15770793752068,738
22.956,86.072,23.378,85.867,60.53479643848835,12
49.607,20.703,49.626,20.957,42.59924709640862,17
49.785,14.199,49.79,14.183,37.49978813954784,29
28.631,75.387,28.713,75.48,59.22459626576709,2
26.756,77.031,27.48,77.673,68.11042234593405,2
13.867,77.532,13.997,77.583,115.79654567114437,4
47.238,23.299,47.249,23.339,56.40376568728348,6
51.042,8.004,51.086,8.078,61.43641057067901,96
48.865,16.049,48.879,15.977,54.21095038013403,29
28.07,76.572,28.203,76.61,56.23053270041829,12
49.544,11.335,49.557,11.344,48.180059097507986,70
26.962,94.792,27.006,94.867,58.6752399623176,4
48.631,9.822,48.64,9.804,102.78552810606996,126
44.215,22.02,44.232,22.016,38.58409521305417,4
47.297,22.524,47.314,22.38,57.408140427480994,2
21.374,74.246,21.383,74.364,38.801515965526605,2
35.507,139.617,35.511,139.566,69.98341950687502,50
46.71,11.65,47.003,11.506,50.240735906098394,12
48.001,10.181,48.004,10.179,18.529304397505506,23
24.761,84.17,24.915,84.185,63.950363381324394,8
51.383,10.379,51.383,10.417,78.07853283842229,22
46.121,7.052,46.13,7.045,24.380675731296673,28
14.847,78.398,14.907,78.387,44.29478958147408,2
46.721,14.189,46.732,14.153,60.295393642693185,100
25.862,83.858,25.893,83.789,77.37025941005956,4
52.402,16.911,52.878,16.02,123.48015761356379,16
25.703,85.216,25.78,85.277,78.32709343028677,6
26.973,71.718,27.031,71.516,84.13250065819771,2
49.374,12.865,49.399,12.869,55.706556872882715,4
51.512,-0.591,51.518,-0.178,114.86474438394895,109
26.118,86.603,26.282,86.73,53.15846441321873,16
53.467,12.026,53.508,12.053,59.192879365433996,12
51.947,11.677,51.975,11.696,68.37624946625829,48
35.377,139.642,35.38,139.633,50.772744335500356,304
-34.704,138.67,-34.696,138.674,29.980197697558957,62
46.033,17.991,46.041,18.058,78.88766190879568,22
45.234,15.296,45.266,15.232,92.73471453484511,24
46.949,7.437,47.288,7.943,115.36283901606924,166
38.992,-0.525,39.467,-0.377,84.45824367281806,28
43.555,-5.724,43.566,-5.729,38.36830476905382,33
48.16,8.651,48.165,8.64,31.498486963132276,52
47.726,19.249,47.733,19.218,49.16718100913097,12
52.178,9.468,52.215,9.556,87.7528886422912,286
22.132,84.895,22.186,84.915,29.11369308005628,2
53.934,16.139,54.01,15.978,90.14191338886052,35
50.993,14.207,51.021,14.214,31.884301132561074,49
47.596,18.95,47.614,18.902,61.96091743895875,74
35.449,140.3,35.482,140.307,74.091462023249,107
50.263,14.518,50.282,14.585,55.12175866978218,47
50.513,15.437,50.516,15.457,25.66156630481706,26
28.74,77.78,28.834,78.25,76.28389634076733,6
52.348,11.261,52.387,11.209,84.46452490489804,30
53.176,13.141,53.185,13.145,19.94333743331605,5
47.584,7.652,47.601,7.659,123.16431686267696,107
30.366,76.014,30.369,75.941,59.995491567427365,4
50.695,5.249,50.748,5.08,114.70538754846177,227
47.458,9.74,47.477,9.724,74.42827020298537,138
48.149,11.46,48.149,11.441,86.13445712412367,708
25.22,85.747,25.231,85.632,34.81467761515734,2
51.517,-0.178,51.566,-1.785,142.36177081731873,3
40.342,-3.712,40.353,-3.684,40.692076293707494,498
25.224,75.881,28.587,77.254,88.52104152021454,22
51.85,19.426,51.861,19.437,81.68562279485026,51
49.445,11.083,53.552,10.007,66.79106021457243,6
39.762,-86.16,40.045,-86.899,74.05133500401715,2
23.646,80.702,23.824,80.401,28.00347635234501,2
53.778,20.468,53.783,20.481,60.714269347195795,61
53.229,-2.667,53.232,-2.732,65.98117234254039,94
47.347,16.004,47.391,15.986,43.804946661326326,49
46.267,12.302,46.386,12.352,55.06927928993633,30
50.332,15.877,50.342,15.91,61.93562241868606,35
52.712,13.054,52.713,13.075,41.2103724920824,2
44.071,12.525,44.095,12.404,120.91326213079681,1
52.081,10.034,52.098,10.02,37.61915845079424,38
48.365,10.886,48.399,9.983,100.48950874133205,2
51.072,16.882,51.097,16.974,103.33934669124847,12
49.973,6.944,50.01,7.058,68.85023972614025,1
19.96,79.3,20.733,78.594,68.96811422194119,10
50.593,13.661,50.614,13.708,64.01980442335878,61
49.074,21.955,49.097,21.942,55.43905066364697,20
43.476,27.71,43.518,27.768,40.211837976902295,10
41.399,2.142,41.401,2.147,58.78085771415911,572
49.108,8.853,49.136,8.914,81.73803008573013,23
45.761,4.859,47.323,5.027,123.62403586526455,56
22.05,73.12,22.311,73.181,108.20936698901177,10
50.66,11.168,50.689,11.17,30.296710320541067,60
44.359,11.719,44.407,11.598,94.45950809672784,20
43.959,28.636,44.003,28.645,48.972654864144594,27
28.494,79.448,28.645,79.477,84.58697430721449,2
28.82,78.877,28.826,78.796,33.90887086513394,2
65.674,21.934,65.829,21.708,118.21072032886644,9
47.949,24.044,47.957,24.023,24.34761217664767,9
55.907,-4.406,55.912,-4.427,42.421937096070664,249
45.829,4.978,45.837,5.006,27.966295247152473,1
56.158,13.763,56.899,14.557,143.81235293855113,39
53.244,8.191,53.344,8.184,95.60863607786979,47
35.32,140.381,35.347,140.377,59.99469885559309,52
51.73,9.031,51.766,8.943,54.42250856520983,76
58.406,6.623,58.417,6.66,18.995112211958798,20
47.2,9.542,47.228,9.575,59.950444952573044,15
41.479,1.925,41.523,1.907,44.870812708517676,6
26.109,74.315,26.138,74.347,55.22551983240068,2
42.304,-71.078,42.319,-71.069,37.06231054619577,43
51.54,4.458,51.595,4.78,92.5404346778657,2
40.801,14.54,40.804,14.532,29.080434359133264,42
44.897,23.189,44.9,23.166,31.831312638118828,8
43.821,7.188,43.838,7.194,39.088511790347326,56
47.049,-0.185,47.125,-0.148,48.92080821424913,8
39.675,15.824,39.899,15.781,125.43096844436995,2
53.134,23.135,53.306,23.28,73.38999761899089,2
50.94,16.493,50.985,16.655,93.58130005829526,2
50.824,12.927,50.839,12.931,51.92751494769646,45
48.092,-105.643,48.195,-106.636,97.58870708826625,8
43.299,-4.073,43.325,-4.054,65.57703067942515,30
51.451,7.014,51.455,6.979,73.03315914623649,33
50.836,-0.205,50.836,-0.182,49.8201325877137,665
50.423,1.895,50.447,1.834,76.48997618433988,26
53.369,7.195,53.588,7.219,73.32693715791149,35
47.982,10.436,48.005,10.435,76.79972632349576,9
48.424,20.331,48.554,20.412,72.5053848648687,16
50.796,14.414,50.812,14.498,49.261332111410226,1
47.449,12.309,47.449,12.261,72.34699255475489,146
49.74,3.07,49.764,2.909,102.14484127329557,58
45.173,18.186,45.191,18.293,85.7106451012582,5
35.668,139.469,35.698,139.414,59.71047139231592,40
53.163,13.19,53.178,13.149,48.299313786384516,16
48.141,11.558,48.214,11.54,23.390975770725436,1
25.698,85.275,25.703,85.216,44.548949414254565,10
35.212,139.685,35.231,139.702,78.71715464241613,200
49.74,13.592,49.822,13.779,97.45969811260231,36
47.224,8.979,47.224,8.816,74.31814012593179,92
51.73,19.73,51.731,19.684,95.60760715472058,137
49.019,8.375,49.024,8.376,35.54655240056207,251
49.061,20.295,49.093,19.605,77.75217223406258,6
56.059,12.117,56.06,12.098,72.72515963987043,93
17.448,78.529,18.325,78.335,81.31617212260477,6
54.108,11.9,54.142,11.843,31.50560302127409,22
51.725,12.46,51.755,12.504,90.38087119136107,75
48.046,7.21,48.076,7.261,76.06742731623854,12
45.155,9.702,45.182,9.654,72.70861337600523,70
48.581,10.439,48.62,10.419,45.57629485275399,7
50.968,6.941,50.998,6.902,129.95542785895654,677
47.015,21.148,47.094,21.202,44.40194126663288,18
55.923,23.314,55.979,23.122,67.59441473591801,11
46.501,16.155,46.521,16.2,48.832870648636195,18
45.484,9.187,45.513,9.214,32.665850127005115,11
48.06,7.233,48.081,7.347,58.74718004534769,1
53.796,-1.548,53.824,-1.622,58.166322284329304,224
40.616,-73.736,40.622,-73.726,32.695426958851726,89
13.819,77.5,14.424,77.717,86.95179990557266,49
53.014,13.283,53.019,13.273,55.86172022788484,40
48.141,11.558,49.446,11.082,142.13967633233162,109
46.246,6.932,46.252,6.941,28.03024428892543,64
45.559,18.704,45.634,18.699,71.62188396899559,19
52.983,13.355,52.984,13.343,31.233330834703896,4
56.012,-3.395,56.035,-3.396,49.49664159971947,128
51.656,6.627,51.739,6.518,102.22358241466004,1
52.754,16.972,52.994,16.91,101.30093223202148,8
21.939,88.219,21.973,88.214,112.8303641242636,7
21.93,87.284,22.071,87.337,82.46546594040512,2
23.27,72.128,23.338,72.182,110.18581379648607,4
27.965,75.235,28.057,75.284,82.43029783883344,9
50.844,7.971,50.847,7.987,70.69256737267875,80
40.773,-111.905,40.791,-111.908,60.62935441485296,56
48.717,2.246,48.755,2.301,51.71801311773263,2
51.565,-0.106,51.801,-0.204,90.3735956153671,1
53.386,-2.602,53.474,-2.242,59.69254038185923,37
47.044,7.278,47.073,7.297,69.1352683802782,71
51.046,0.188,51.089,0.201,48.688945499667405,146
50.121,8.929,50.122,8.956,57.857868290164475,74
49.145,16.873,49.169,16.682,65.5376538065048,3
47.392,0.817,47.421,0.981,109.73316021556796,40
42.356,14.138,42.457,14.212,76.55809751175589,9
45.193,5.714,45.761,4.863,64.75119221186092,2
47.959,13.302,47.983,13.432,67.26387432615088,2
49.847,14.932,49.861,14.916,32.43455541810571,74
48.745,11.437,49.445,11.083,136.73524144722413,40
45.463,10.536,45.533,10.213,113.33661149119033,51
50.108,14.56,50.196,14.842,83.93490820906014,32
49.109,6.177,49.354,6.17,95.9952131807974,55
50.975,11.982,51.008,12.013,86.39354008892968,210
48.932,15.038,48.942,15.044,17.328132736564136,5
53.728,10.269,53.762,10.326,80.23589849231723,94
47.736,8.969,47.758,8.84,85.41643309264387,4
52.862,-1.263,52.916,-1.462,98.13008755282539,42
50.263,14.303,50.264,14.303,14.457020397683404,93
50.043,9.037,50.077,9.005,132.1627990365489,123
18.29,79.477,18.348,79.483,95.52825659772165,6
42.039,13.426,42.077,13.543,79.03143652653381,12
14.316,74.433,14.437,74.421,73.11463728061696,12
45.832,9.032,45.869,8.979,50.148456709179236,144
48.365,10.885,48.381,10.872,59.844220146746295,178
51.464,-0.17,51.494,-0.146,37.29844568471281,3562
47.676,-81.724,48.247,-82.44,52.244589818213015,2
25.74,-80.239,25.75,-80.212,58.66023971334422,308
46.568,25.795,46.719,25.574,39.811836327948484,5
47.633,6.854,47.683,6.493,97.82797496724375,21
45.184,9.167,45.189,9.145,22.343976689143286,28
60.676,17.151,62.523,15.658,62.31406906602645,2
47.464,19.02,47.592,19.359,42.639465216610525,2
18.989,73.271,19.001,73.281,5.627364835934592,16
19.96,79.3,20.739,78.619,85.9930534920525,38
47.741,12.107,47.788,12.11,105.31893888995869,47
55.739,-4.675,55.834,-4.503,113.3853494970655,6
42.287,-71.13,42.301,-71.113,41.024208165294034,15
46.427,14.088,46.436,14.054,56.57085898364015,36
48.974,14.489,49.415,14.676,84.71210852201504,24
40.105,-74.855,40.14,-74.817,76.42053142135799,82
49.081,9.557,49.086,9.553,38.57190382978393,4
46.814,8.175,46.836,8.186,26.02933241546036,103
48.679,5.881,48.766,5.589,108.79924828498393,46
47.352,25.358,47.419,25.309,35.473890000047085,10
25.94,84.82,25.953,84.834,30.221740779952178,6
34.766,128.508,34.796,128.499,13.627242699008024,1
50.354,16.138,50.408,16.152,45.880510821561685,10
49.554,15.939,49.562,16.034,39.50923477745437,2
50.006,14.988,50.015,15.015,26.983279065007093,29
38.102,13.363,38.108,13.355,30.49167670526724,139
49.189,18.731,49.2,18.733,35.660516859877596,28
57.689,-4.175,57.778,-3.994,73.25768723059741,24
49.874,-95.91,49.88,-95.531,77.94647408337313,2
48.046,7.21,48.086,7.28,81.85789994017794,41
49.479,8.469,50.972,11.038,88.3457451908372,1
20.291,86.444,20.298,86.405,83.65725593806752,6
43.658,7.148,43.662,7.194,75.49448058974482,372
16.518,80.618,17.722,83.29,67.07686960448906,4
50.302,11.058,50.333,11.122,85.42414527847257,73
24.15,92.034,24.367,92.169,43.67246952496578,6
47.788,8.976,47.814,8.965,60.41195629069832,37
46.827,12.792,46.828,12.771,96.78824838527801,59
45.5,18.967,45.507,19.049,42.96525235188231,4
35.116,138.881,35.129,138.895,57.488132531106,72
53.461,9.98,53.465,9.963,75.90654895561005,923
27.158,77.99,27.194,77.997,30.574420403048535,23
43.222,-2.735,43.307,-2.68,39.101940915048736,1
50.312,12.519,50.331,12.502,41.49625026705261,40
49.858,16.497,49.892,16.573,67.64723708995648,76
48.856,17.122,48.883,17.178,87.47757281223556,26
25.112,86.992,25.121,86.991,14.119499561339111,12
21.859,73.049,22.311,73.181,63.47513448583499,1
53.477,-2.229,53.574,-2.425,78.03184231976242,2
45.892,18.394,45.9,18.335,70.17552669607763,22
48.255,11.443,48.267,11.44,41.02825624194253,53
51.22,6.794,53.553,10.007,105.52403884383943,2
46.955,8.277,46.971,8.271,10.385053648161364,34
50.931,17.298,51.098,17.037,109.91740907847135,45
49.729,9.527,49.762,9.513,57.17568783040969,73
64.692,12.752,64.926,13.152,66.81489346596084,2
53.767,11.467,53.939,12.118,108.40682155278567,1
52.277,-1.696,52.295,-1.673,30.606818868808865,25
49.973,-93.358,49.995,-92.828,63.39048562590467,2
49.403,14.345,49.421,14.371,47.71770354814275,43
49.353,16.647,49.48,16.61,96.12888314396365,17
45.494,23.129,45.505,23.12,40.29098302108242,4
35.104,139.078,35.109,138.971,83.51252166318643,111
47.652,-2.088,47.665,-2.752,130.30796110491085,75
49.286,-123.112,49.287,-123.111,235.66393597072437,5
41.113,16.684,41.117,16.698,48.13549566462649,113
22.263,86.18,22.335,86.194,67.82370371735708,12
56.669,12.865,56.92,12.508,125.02334240563566,355
45.997,8.737,46.043,8.738,44.181896410349225,3
