network,resolution,city,fold,family,cpu_ms,wall_ms,gc_ms,compile_ms,rss_bytes,external_cores,workers,reused_workers,output_bytes,url
everything,8,rural,train,3,7.163000000218744,4.84353,0,0,30064787456,0.5857298311550627,1,1,1130,/reachable?network=everything&index=881fb000bdfffff&departure_h=17&budget_h=0.5&max_walk_h=1.0&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=2&exclude_origin_population=true&window_h=0.06666666666666667&step_h=0.016666666666666666&window_mode=diff_intersection
everything,8,Munich,calibration,0,7.853000000068278,7.245528999999999,0,0,30064787456,1.6764821476193352,1,0,350618,/reachable?network=everything&index=881f8d7a49fffff&departure_h=8&budget_h=3.0&max_walk_h=0.0&metric=time&encoding=split&distance_mode=itinerary
everything,8,Munich,calibration,0,4.245999999966443,3.328109,0,0,30064787456,0,1,0,962,/reachable?network=everything&index=881f8d7a49fffff&departure_h=17&budget_h=0.0&max_walk_h=0.1&metric=time&encoding=string&distance_mode=straight_line
everything,8,Munich,calibration,1,2703.1180000003587,1016.868684,42.983756,0,30065569792,1.7179032331701494,3,0,5333794,/reachable?network=everything&index=881f8d7a49fffff&departure_h=8&budget_h=6.0&max_walk_h=0.1&metric=time&encoding=split&distance_mode=itinerary&window_h=0.26666666666666666&step_h=0.016666666666666666&window_mode=diff_intersection
everything,8,Munich,calibration,1,72.19899999972768,68.33236199999999,0,0,30338035712,1.5775980337849254,2,0,13530,/reachable?network=everything&index=881f8d7a49fffff&departure_h=17&budget_h=0.25&max_walk_h=0.5&metric=time&encoding=string&distance_mode=straight_line&window_h=0.03333333333333333&step_h=0.016666666666666666&window_mode=reachable_union
everything,8,Munich,calibration,2,2.0869999998467392,1.189644,0,0,30338039808,15.057445772667885,1,1,794,/reachable?network=everything&index=881f8d7a49fffff&departure_h=8&budget_h=0.0&max_walk_h=0.5&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=0&exclude_origin_population=false
everything,8,Munich,calibration,2,7.796999999754917,4.1026229999999995,0,0,30338056192,0.5369735434034054,1,1,1130,/reachable?network=everything&index=881f8d7a49fffff&departure_h=17&budget_h=0.5&max_walk_h=1.0&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=2&exclude_origin_population=true
everything,8,Munich,calibration,3,5.282000000079279,1.913184,0,0,30338060288,2.4660461352561733,1,1,890,/reachable?network=everything&index=881f8d7a49fffff&departure_h=8&budget_h=0.25&max_walk_h=1.0&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=1&exclude_origin_population=false&window_h=0.06666666666666667&step_h=0.016666666666666666&window_mode=diff_intersection
everything,8,Munich,calibration,3,91.51500000007218,23.8893,0,0,30338072576,1.6109722813560783,3,3,3050,/reachable?network=everything&index=881f8d7a49fffff&departure_h=17&budget_h=1.0&max_walk_h=0.0&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=5&exclude_origin_population=true&window_h=0.26666666666666666&step_h=0.016666666666666666&window_mode=reachable_union
everything,8,London,test,0,161.7999999998574,161.53879400000002,0,0,30338072576,1.2269498549664635,1,0,2749938,/reachable?network=everything&index=88195da49bfffff&departure_h=8&budget_h=6.0&max_walk_h=0.1&metric=time&encoding=split&distance_mode=itinerary
everything,8,London,test,0,6.1140000002524175,4.655104000000001,0,0,30338080768,0.8347826405297945,1,0,14586,/reachable?network=everything&index=88195da49bfffff&departure_h=17&budget_h=0.25&max_walk_h=0.5&metric=time_distance_quantile&encoding=string&distance_mode=straight_line
everything,8,London,test,1,24.91699999973207,18.537830000000003,0,0,30100983808,1.8925084573624464,2,0,1810,/reachable?network=everything&index=88195da49bfffff&departure_h=8&budget_h=0.0&max_walk_h=0.5&metric=time&encoding=split&distance_mode=itinerary&window_h=0.03333333333333333&step_h=0.016666666666666666&window_mode=reachable_union
everything,8,London,test,1,22.854999999708525,16.362751,0,0,30100983808,1.6589508582039147,2,0,76386,/reachable?network=everything&index=88195da49bfffff&departure_h=17&budget_h=0.5&max_walk_h=1.0&metric=time_distance_quantile&encoding=string&distance_mode=straight_line&window_h=0.06666666666666667&step_h=0.016666666666666666&window_mode=mean_intersection
everything,8,London,test,2,42.37599999987651,9.103000999999999,0,0,30100983808,3.03460365052317,1,1,890,/reachable?network=everything&index=88195da49bfffff&departure_h=8&budget_h=0.25&max_walk_h=1.0&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=1&exclude_origin_population=false
everything,8,London,test,2,58.74100000028193,26.447456000000003,0,0,30100983808,3.07246942379912,2,2,3074,/reachable?network=everything&index=88195da49bfffff&departure_h=17&budget_h=1.0&max_walk_h=0.0&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=5&exclude_origin_population=true
everything,8,London,test,3,29.20399999993606,18.229587,0,0,30100983808,0.04366528040397286,2,2,1082,/reachable?network=everything&index=88195da49bfffff&departure_h=8&budget_h=0.5&max_walk_h=0.0&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=2&exclude_origin_population=false&window_h=0.26666666666666666&step_h=0.016666666666666666&window_mode=reachable_union
everything,8,London,test,3,19269.320999999763,6566.791416,0,0,30063624192,2.11072320130603,3,3,9474,/reachable?network=everything&index=88195da49bfffff&departure_h=17&budget_h=3.0&max_walk_h=0.1&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=10&exclude_origin_population=true&window_h=1.6&step_h=0.016666666666666666&window_mode=mean_intersection
rail_and_friends,5,Paris,train,0,1.4440000000064401,0.440192,0,0,6757879808,0,1,0,1138,/reachable?network=rail_and_friends&index=851fb467fffffff&departure_h=8&budget_h=0.0&max_walk_h=0.0&metric=time&encoding=split&distance_mode=itinerary
rail_and_friends,5,Paris,train,0,1.0589999999979227,0.45587999999999995,0,0,5906579456,0,1,0,3314,/reachable?network=rail_and_friends&index=851fb467fffffff&departure_h=17&budget_h=0.5&max_walk_h=0.1&metric=time_distance_quantile&encoding=string&distance_mode=straight_line
rail_and_friends,5,Paris,train,1,1.9609999999943284,0.678165,0,0,5907402752,0,2,0,2818,/reachable?network=rail_and_friends&index=851fb467fffffff&departure_h=8&budget_h=0.25&max_walk_h=0.1&metric=time&encoding=split&distance_mode=itinerary&window_h=0.06666666666666667&step_h=0.016666666666666666&window_mode=mean_intersection
rail_and_friends,5,Paris,train,1,3.5850000000010596,1.183787,0,0,5910360064,13.866514853284748,3,0,8906,/reachable?network=rail_and_friends&index=851fb467fffffff&departure_h=17&budget_h=1.0&max_walk_h=0.5&metric=time_distance_quantile&encoding=string&distance_mode=straight_line&window_h=0.26666666666666666&step_h=0.016666666666666666&window_mode=min_union
rail_and_friends,5,Paris,train,2,42.8139999999928,7.575819999999999,0,0,5934964736,0,1,1,1082,/reachable?network=rail_and_friends&index=851fb467fffffff&departure_h=8&budget_h=0.5&max_walk_h=0.5&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=2&exclude_origin_population=false
rail_and_friends,5,Paris,train,2,42.20699999999056,10.474024,0,0,5935726592,2.6535169353442405,3,3,5506,/reachable?network=rail_and_friends&index=851fb467fffffff&departure_h=17&budget_h=3.0&max_walk_h=1.0&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=10&exclude_origin_population=true
rail_and_friends,5,Paris,train,3,13.511000000008266,4.4213309999999995,0,0,5935726592,0,3,3,2234,/reachable?network=rail_and_friends&index=851fb467fffffff&departure_h=8&budget_h=1.0&max_walk_h=1.0&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=5&exclude_origin_population=false&window_h=1.6&step_h=0.016666666666666666&window_mode=mean_intersection
rail_and_friends,5,Paris,train,3,1492.1729999999939,492.676654,0,0,5935726592,2.207993805353951,3,3,14146,/reachable?network=rail_and_friends&index=851fb467fffffff&departure_h=17&budget_h=6.0&max_walk_h=0.0&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=18&exclude_origin_population=true&window_h=13.02&step_h=0.06&window_mode=min_union
rail_and_friends,5,Berlin,train,0,0.5929999999949587,0.32718800000000003,0,0,5935726592,0,1,0,1562,/reachable?network=rail_and_friends&index=851f1d4bfffffff&departure_h=8&budget_h=0.25&max_walk_h=0.1&metric=time&encoding=split&distance_mode=itinerary
rail_and_friends,5,Berlin,train,0,21.70700000000636,4.876009,0,0,5935726592,5.802491350315344,1,0,4674,/reachable?network=rail_and_friends&index=851f1d4bfffffff&departure_h=17&budget_h=1.0&max_walk_h=0.5&metric=time_distance_quantile&encoding=string&distance_mode=straight_line
rail_and_friends,5,Berlin,train,1,1.439000000004853,0.858598,0,0,5935742976,0,3,0,3826,/reachable?network=rail_and_friends&index=851f1d4bfffffff&departure_h=8&budget_h=0.5&max_walk_h=0.5&metric=time&encoding=split&distance_mode=itinerary&window_h=0.26666666666666666&step_h=0.016666666666666666&window_mode=min_union
rail_and_friends,5,Berlin,train,1,8.820999999997525,3.253756,0,0,5935767552,3.4357216763116,3,0,29242,/reachable?network=rail_and_friends&index=851f1d4bfffffff&departure_h=17&budget_h=3.0&max_walk_h=1.0&metric=time_distance_quantile&encoding=string&distance_mode=straight_line&window_h=1.6&step_h=0.016666666666666666&window_mode=max_intersection
rail_and_friends,5,Berlin,train,2,9.041999999993777,2.66614,0,0,5935767552,0,2,2,2234,/reachable?network=rail_and_friends&index=851f1d4bfffffff&departure_h=8&budget_h=1.0&max_walk_h=1.0&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=5&exclude_origin_population=false
rail_and_friends,5,Berlin,train,2,138.5619999999932,37.888249,0,0,5935808512,2.14942633545556,3,3,20922,/reachable?network=rail_and_friends&index=851f1d4bfffffff&departure_h=17&budget_h=6.0&max_walk_h=0.0&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=18&exclude_origin_population=true
rail_and_friends,5,Berlin,train,3,664.5500000000055,179.992039,0,0,5935808512,2.1970416150231724,3,3,6074,/reachable?network=rail_and_friends&index=851f1d4bfffffff&departure_h=8&budget_h=3.0&max_walk_h=0.0&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=10&exclude_origin_population=false&window_h=13.02&step_h=0.06&window_mode=min_union
rail_and_friends,5,Berlin,train,3,3.4239999999954307,0.49846099999999993,0,0,5935808512,0,1,1,610,/reachable?network=rail_and_friends&index=851f1d4bfffffff&departure_h=17&budget_h=0.0&max_walk_h=0.1&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=0&exclude_origin_population=true&window_h=0.26666666666666666&step_h=0.016666666666666666&window_mode=max_intersection
rail_and_friends,5,Vienna,train,0,0.4119999999971924,0.29835799999999996,0,0,5935808512,0,1,0,1778,/reachable?network=rail_and_friends&index=851e15b7fffffff&departure_h=8&budget_h=0.5&max_walk_h=0.5&metric=time&encoding=split&distance_mode=itinerary
rail_and_friends,5,Vienna,train,0,1.1360000000024684,0.724377,0,0,5935808512,0,1,0,19602,/reachable?network=rail_and_friends&index=851e15b7fffffff&departure_h=17&budget_h=3.0&max_walk_h=1.0&metric=time_distance_quantile&encoding=string&distance_mode=straight_line
rail_and_friends,5,Vienna,train,1,12.851000000011936,3.470111,0,0,5935824896,2.060164651394297,3,0,3194,/reachable?network=rail_and_friends&index=851e15b7fffffff&departure_h=8&budget_h=1.0&max_walk_h=1.0&metric=time&encoding=split&distance_mode=itinerary&window_h=1.6&step_h=0.016666666666666666&window_mode=max_intersection
rail_and_friends,5,Vienna,train,1,22.56500000000017,14.902676999999999,0,0,5955551232,1.840944418681688,3,0,114146,/reachable?network=rail_and_friends&index=851e15b7fffffff&departure_h=17&budget_h=6.0&max_walk_h=0.0&metric=time_distance_quantile&encoding=string&distance_mode=straight_line&window_h=13.02&step_h=0.06&window_mode=diff_union
rail_and_friends,5,Vienna,train,2,8.905999999996084,2.688508,0,0,5955571712,0.4069170619862386,3,3,6074,/reachable?network=rail_and_friends&index=851e15b7fffffff&departure_h=8&budget_h=3.0&max_walk_h=0.0&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=10&exclude_origin_population=false
rail_and_friends,5,Vienna,train,2,14.743000000009943,3.5126649999999997,0,0,5955571712,7.190267229366581,1,1,610,/reachable?network=rail_and_friends&index=851e15b7fffffff&departure_h=17&budget_h=0.0&max_walk_h=0.1&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=0&exclude_origin_population=true
rail_and_friends,5,Vienna,train,3,329.07299999999395,87.735082,0,0,5955571712,2.290155721606845,3,3,17210,/reachable?network=rail_and_friends&index=851e15b7fffffff&departure_h=8&budget_h=6.0&max_walk_h=0.1&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=18&exclude_origin_population=false&window_h=0.26666666666666666&step_h=0.016666666666666666&window_mode=max_intersection
rail_and_friends,5,Vienna,train,3,34.57000000000221,6.531772,0,0,5955571712,2.362299242313406,1,1,786,/reachable?network=rail_and_friends&index=851e15b7fffffff&departure_h=17&budget_h=0.25&max_walk_h=0.5&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=1&exclude_origin_population=true&window_h=0.03333333333333333&step_h=0.016666666666666666&window_mode=diff_union
rail_and_friends,5,rural,train,0,1.7959999999987986,0.34389400000000003,0,0,5955571712,0,1,0,2074,/reachable?network=rail_and_friends&index=851fb003fffffff&departure_h=8&budget_h=1.0&max_walk_h=1.0&metric=time&encoding=split&distance_mode=itinerary
rail_and_friends,5,rural,train,0,4.583999999994148,3.183789,0,0,5955571712,1.7011177591602578,1,0,95178,/reachable?network=rail_and_friends&index=851fb003fffffff&departure_h=17&budget_h=6.0&max_walk_h=0.0&metric=time_distance_quantile&encoding=string&distance_mode=straight_line
rail_and_friends,5,rural,train,1,9.370000000004097,9.004754,0,0,5973344256,1.1804875534214876,1,0,38658,/reachable?network=rail_and_friends&index=851fb003fffffff&departure_h=8&budget_h=3.0&max_walk_h=0.0&metric=time&encoding=split&distance_mode=itinerary&window_h=13.02&step_h=0.06&window_mode=diff_union
rail_and_friends,5,rural,train,1,2.0039999999994507,0.557784,0,0,5973356544,0,3,0,2018,/reachable?network=rail_and_friends&index=851fb003fffffff&departure_h=17&budget_h=0.0&max_walk_h=0.1&metric=time_distance_quantile&encoding=string&distance_mode=straight_line&window_h=0.26666666666666666&step_h=0.016666666666666666&window_mode=diff_intersection
rail_and_friends,5,rural,train,2,142.16400000000817,39.987092000000004,0,0,5973389312,1.4463667413830867,3,3,16730,/reachable?network=rail_and_friends&index=851fb003fffffff&departure_h=8&budget_h=6.0&max_walk_h=0.1&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=18&exclude_origin_population=false
rail_and_friends,5,rural,train,2,1.9139999999993051,0.618957,0,0,5973389312,0,1,1,642,/reachable?network=rail_and_friends&index=851fb003fffffff&departure_h=17&budget_h=0.25&max_walk_h=0.5&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=1&exclude_origin_population=true
rail_and_friends,5,rural,train,3,3.2439999999951397,0.9176839999999999,0,0,5973389312,29.156005801500886,1,1,794,/reachable?network=rail_and_friends&index=851fb003fffffff&departure_h=8&budget_h=0.0&max_walk_h=0.5&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=0&exclude_origin_population=false&window_h=0.03333333333333333&step_h=0.016666666666666666&window_mode=diff_union
rail_and_friends,5,rural,train,3,2.3659999999949832,0.745993,0,0,5973389312,0,1,1,890,/reachable?network=rail_and_friends&index=851fb003fffffff&departure_h=17&budget_h=0.5&max_walk_h=1.0&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=2&exclude_origin_population=true&window_h=0.06666666666666667&step_h=0.016666666666666666&window_mode=diff_intersection
rail_and_friends,5,Munich,calibration,0,53.4460000000081,10.166522,0,0,5973389312,3.595526557753014,1,0,11930,/reachable?network=rail_and_friends&index=851f8d47fffffff&departure_h=8&budget_h=3.0&max_walk_h=0.0&metric=time&encoding=split&distance_mode=itinerary
rail_and_friends,5,Munich,calibration,0,0.7489999999990005,0.27096200000000004,0,0,5973442560,0,1,0,962,/reachable?network=rail_and_friends&index=851f8d47fffffff&departure_h=17&budget_h=0.0&max_walk_h=0.1&metric=time&encoding=string&distance_mode=straight_line
rail_and_friends,5,Munich,calibration,1,19.254000000003657,7.251248,0,0,5973479424,1.4819518002881737,3,0,88274,/reachable?network=rail_and_friends&index=851f8d47fffffff&departure_h=8&budget_h=6.0&max_walk_h=0.1&metric=time&encoding=split&distance_mode=itinerary&window_h=0.26666666666666666&step_h=0.016666666666666666&window_mode=diff_intersection
rail_and_friends,5,Munich,calibration,1,23.905999999996652,4.302621,0,0,5986467840,3.740510734563014,2,0,2482,/reachable?network=rail_and_friends&index=851f8d47fffffff&departure_h=17&budget_h=0.25&max_walk_h=0.5&metric=time&encoding=string&distance_mode=straight_line&window_h=0.03333333333333333&step_h=0.016666666666666666&window_mode=reachable_union
rail_and_friends,5,Munich,calibration,2,2.7970000000010486,0.715398,0,0,5986516992,0,1,1,794,/reachable?network=rail_and_friends&index=851f8d47fffffff&departure_h=8&budget_h=0.0&max_walk_h=0.5&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=0&exclude_origin_population=false
rail_and_friends,5,Munich,calibration,2,2.7029999999967913,0.723751,0,0,5986562048,0,1,1,1106,/reachable?network=rail_and_friends&index=851f8d47fffffff&departure_h=17&budget_h=0.5&max_walk_h=1.0&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=2&exclude_origin_population=true
rail_and_friends,5,Munich,calibration,3,2.0899999999954844,0.370419,0,0,5986607104,0,1,1,890,/reachable?network=rail_and_friends&index=851f8d47fffffff&departure_h=8&budget_h=0.25&max_walk_h=1.0&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=1&exclude_origin_population=false&window_h=0.06666666666666667&step_h=0.016666666666666666&window_mode=diff_intersection
rail_and_friends,5,Munich,calibration,3,26.650000000003615,8.223719000000001,0,0,5986693120,1.6233531087843156,3,3,2754,/reachable?network=rail_and_friends&index=851f8d47fffffff&departure_h=17&budget_h=1.0&max_walk_h=0.0&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=5&exclude_origin_population=true&window_h=0.26666666666666666&step_h=0.016666666666666666&window_mode=reachable_union
rail_and_friends,5,London,test,0,2.77499999999975,2.5928980000000004,0,0,5987471360,6.643146016012469,1,0,51954,/reachable?network=rail_and_friends&index=85194ad3fffffff&departure_h=8&budget_h=6.0&max_walk_h=0.1&metric=time&encoding=split&distance_mode=itinerary
rail_and_friends,5,London,test,0,1.3609999999886213,0.41516699999999995,0,0,5987737600,0,1,0,2722,/reachable?network=rail_and_friends&index=85194ad3fffffff&departure_h=17&budget_h=0.25&max_walk_h=0.5&metric=time_distance_quantile&encoding=string&distance_mode=straight_line
rail_and_friends,5,London,test,1,2.9020000000059554,0.974075,0,0,5991469056,0,2,0,1810,/reachable?network=rail_and_friends&index=85194ad3fffffff&departure_h=8&budget_h=0.0&max_walk_h=0.5&metric=time&encoding=split&distance_mode=itinerary&window_h=0.03333333333333333&step_h=0.016666666666666666&window_mode=reachable_union
rail_and_friends,5,London,test,1,2.1920000000079654,0.72153,0,0,5992628224,0,2,0,6418,/reachable?network=rail_and_friends&index=85194ad3fffffff&departure_h=17&budget_h=0.5&max_walk_h=1.0&metric=time_distance_quantile&encoding=string&distance_mode=straight_line&window_h=0.06666666666666667&step_h=0.016666666666666666&window_mode=mean_intersection
rail_and_friends,5,London,test,2,3.5059999999873526,0.86683,0,0,5992677376,0,1,1,890,/reachable?network=rail_and_friends&index=85194ad3fffffff&departure_h=8&budget_h=0.25&max_walk_h=1.0&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=1&exclude_origin_population=false
rail_and_friends,5,London,test,2,3.802999999990675,2.319045,0,0,5992980480,0,2,2,2834,/reachable?network=rail_and_friends&index=85194ad3fffffff&departure_h=17&budget_h=1.0&max_walk_h=0.0&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=5&exclude_origin_population=true
rail_and_friends,5,London,test,3,46.69699999999466,8.110443,0,0,5993025536,4.106187550360831,2,2,1082,/reachable?network=rail_and_friends&index=85194ad3fffffff&departure_h=8&budget_h=0.5&max_walk_h=0.0&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=2&exclude_origin_population=false&window_h=0.26666666666666666&step_h=0.016666666666666666&window_mode=reachable_union
rail_and_friends,5,London,test,3,225.76200000000313,69.568243,0,0,6002888704,2.9357935622264355,3,3,5370,/reachable?network=rail_and_friends&index=85194ad3fffffff&departure_h=17&budget_h=3.0&max_walk_h=0.1&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=10&exclude_origin_population=true&window_h=1.6&step_h=0.016666666666666666&window_mode=mean_intersection
rail_and_friends,6,Paris,train,0,23.540999999994483,4.963647,0,0,5836849152,5.330556352329577,1,0,1178,/reachable?network=rail_and_friends&index=861fb4667ffffff&departure_h=8&budget_h=0.0&max_walk_h=0.0&metric=time&encoding=split&distance_mode=itinerary
rail_and_friends,6,Paris,train,0,1.7590000000069494,0.62514,0,0,5836849152,0,1,0,6210,/reachable?network=rail_and_friends&index=861fb4667ffffff&departure_h=17&budget_h=0.5&max_walk_h=0.1&metric=time_distance_quantile&encoding=string&distance_mode=straight_line
rail_and_friends,6,Paris,train,1,3.213000000002353,1.080886,0,0,5836967936,15.530777546035472,2,0,3938,/reachable?network=rail_and_friends&index=861fb4667ffffff&departure_h=8&budget_h=0.25&max_walk_h=0.1&metric=time&encoding=split&distance_mode=itinerary&window_h=0.06666666666666667&step_h=0.016666666666666666&window_mode=mean_intersection
rail_and_friends,6,Paris,train,1,4.474999999999341,1.376595,0,0,5837082624,11.277826825338687,3,0,17866,/reachable?network=rail_and_friends&index=861fb4667ffffff&departure_h=17&budget_h=1.0&max_walk_h=0.5&metric=time_distance_quantile&encoding=string&distance_mode=straight_line&window_h=0.26666666666666666&step_h=0.016666666666666666&window_mode=min_union
rail_and_friends,6,Paris,train,2,2.798999999995999,0.767401,0,0,5837312000,22.414617675283786,1,1,1082,/reachable?network=rail_and_friends&index=861fb4667ffffff&departure_h=8&budget_h=0.5&max_walk_h=0.5&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=2&exclude_origin_population=false
rail_and_friends,6,Paris,train,2,18.1440000000066,10.720028,0,0,5840523264,4.837300782456476,3,3,5154,/reachable?network=rail_and_friends&index=861fb4667ffffff&departure_h=17&budget_h=3.0&max_walk_h=1.0&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=10&exclude_origin_population=true
rail_and_friends,6,Paris,train,3,79.18399999999792,19.585768,0,0,5862428672,2.5945370070881757,3,3,2234,/reachable?network=rail_and_friends&index=861fb4667ffffff&departure_h=8&budget_h=1.0&max_walk_h=1.0&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=5&exclude_origin_population=false&window_h=1.6&step_h=0.016666666666666666&window_mode=mean_intersection
rail_and_friends,6,Paris,train,3,2353.9229999999948,802.482949,0,0,5864910848,2.7241413696435157,3,3,7858,/reachable?network=rail_and_friends&index=861fb4667ffffff&departure_h=17&budget_h=6.0&max_walk_h=0.0&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=18&exclude_origin_population=true&window_h=13.02&step_h=0.06&window_mode=min_union
rail_and_friends,6,Berlin,train,0,2.397000000001981,0.991601,0,0,5866090496,0,1,0,2226,/reachable?network=rail_and_friends&index=861f1d48fffffff&departure_h=8&budget_h=0.25&max_walk_h=0.1&metric=time&encoding=split&distance_mode=itinerary
rail_and_friends,6,Berlin,train,0,2.1150000000034197,0.965226,0,0,5866090496,0,1,0,8098,/reachable?network=rail_and_friends&index=861f1d48fffffff&departure_h=17&budget_h=1.0&max_walk_h=0.5&metric=time_distance_quantile&encoding=string&distance_mode=straight_line
rail_and_friends,6,Berlin,train,1,4.440000000002442,2.193299,0,0,5873704960,2.5349940930583488,3,0,5954,/reachable?network=rail_and_friends&index=861f1d48fffffff&departure_h=8&budget_h=0.5&max_walk_h=0.5&metric=time&encoding=split&distance_mode=itinerary&window_h=0.26666666666666666&step_h=0.016666666666666666&window_mode=min_union
rail_and_friends,6,Berlin,train,1,17.1190000000081,7.232669,0,0,5873971200,1.7809469820797244,3,0,60122,/reachable?network=rail_and_friends&index=861f1d48fffffff&departure_h=17&budget_h=3.0&max_walk_h=1.0&metric=time_distance_quantile&encoding=string&distance_mode=straight_line&window_h=1.6&step_h=0.016666666666666666&window_mode=max_intersection
rail_and_friends,6,Berlin,train,2,23.035000000007244,5.131410000000001,0,0,5873971200,3.306108854534262,2,2,2234,/reachable?network=rail_and_friends&index=861f1d48fffffff&departure_h=8&budget_h=1.0&max_walk_h=1.0&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=5&exclude_origin_population=false
rail_and_friends,6,Berlin,train,2,67.39699999999971,24.857244,0,0,5874565120,3.7253928841098096,3,3,9530,/reachable?network=rail_and_friends&index=861f1d48fffffff&departure_h=17&budget_h=6.0&max_walk_h=0.0&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=18&exclude_origin_population=true
rail_and_friends,6,Berlin,train,3,782.683999999989,257.425925,0,0,5874565120,3.2914944371709374,3,3,6074,/reachable?network=rail_and_friends&index=861f1d48fffffff&departure_h=8&budget_h=3.0&max_walk_h=0.0&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=10&exclude_origin_population=false&window_h=13.02&step_h=0.06&window_mode=min_union
rail_and_friends,6,Berlin,train,3,37.14699999999027,7.677317,0,0,5874565120,1.6741525475299788,1,1,610,/reachable?network=rail_and_friends&index=861f1d48fffffff&departure_h=17&budget_h=0.0&max_walk_h=0.1&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=0&exclude_origin_population=true&window_h=0.26666666666666666&step_h=0.016666666666666666&window_mode=max_intersection
rail_and_friends,6,Vienna,train,0,2.088000000000534,0.5857129999999999,0,0,5874565120,0,1,0,2418,/reachable?network=rail_and_friends&index=861e15b47ffffff&departure_h=8&budget_h=0.5&max_walk_h=0.5&metric=time&encoding=split&distance_mode=itinerary
rail_and_friends,6,Vienna,train,0,3.152999999997519,1.9976500000000001,0,0,5874565120,0,1,0,37178,/reachable?network=rail_and_friends&index=861e15b47ffffff&departure_h=17&budget_h=3.0&max_walk_h=1.0&metric=time_distance_quantile&encoding=string&distance_mode=straight_line
rail_and_friends,6,Vienna,train,1,15.299999999996317,9.184774999999998,0,0,5874565120,2.689233001054091,3,0,4834,/reachable?network=rail_and_friends&index=861e15b47ffffff&departure_h=8&budget_h=1.0&max_walk_h=1.0&metric=time&encoding=split&distance_mode=itinerary&window_h=1.6&step_h=0.016666666666666666&window_mode=max_intersection
rail_and_friends,6,Vienna,train,1,35.91399999999112,28.632619000000002,0,0,5884289024,3.635224571332229,3,0,269194,/reachable?network=rail_and_friends&index=861e15b47ffffff&departure_h=17&budget_h=6.0&max_walk_h=0.0&metric=time_distance_quantile&encoding=string&distance_mode=straight_line&window_h=13.02&step_h=0.06&window_mode=diff_union
rail_and_friends,6,Vienna,train,2,36.45000000000209,8.719489000000001,0,0,5884289024,3.847702550595624,3,3,6074,/reachable?network=rail_and_friends&index=861e15b47ffffff&departure_h=8&budget_h=3.0&max_walk_h=0.0&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=10&exclude_origin_population=false
rail_and_friends,6,Vienna,train,2,7.446999999999093,4.199261,0,0,5884289024,2.9893355089448734,1,1,610,/reachable?network=rail_and_friends&index=861e15b47ffffff&departure_h=17&budget_h=0.0&max_walk_h=0.1&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=0&exclude_origin_population=true
