city,radius,samples,step_ms,hours,mode,origin_h3,fine,boarding,signed_error
London,18,96,900000,3,mean_intersection,88194ad357fffff,1.1473839e7,1.1664013e7,190174.0
London,18,96,900000,3,mean_intersection,88194ad359fffff,1.164762e7,1.1642878e7,-4742.0
London,18,96,900000,3,mean_intersection,88194ad35bfffff,1.150405e7,1.1692786e7,188736.0
London,18,96,900000,3,mean_intersection,88194ad35dfffff,1.1651813e7,1.1766573e7,114760.0
London,18,96,900000,3,mean_intersection,88194ad361fffff,1.1743158e7,1.1808201e7,65043.0
London,18,96,900000,3,mean_intersection,88194ad363fffff,1.190142e7,1.1958424e7,57004.0
London,18,96,900000,3,mean_intersection,88194ad365fffff,1.2140642e7,1.1852431e7,-288211.0
London,18,96,900000,3,mean_intersection,88194ad367fffff,1.2097347e7,1.1809336e7,-288011.0
London,18,96,900000,3,mean_intersection,88194ad369fffff,1.1746075e7,1.1831312e7,85237.0
London,18,96,900000,3,mean_intersection,88194ad36bfffff,1.1871595e7,1.1766729e7,-104866.0
London,18,96,900000,3,mean_intersection,88194ad36dfffff,1.2129623e7,1.1862818e7,-266805.0
London,18,96,900000,3,mean_intersection,88194ad801fffff,1.047581e7,1.1314422e7,838612.0
London,18,96,900000,3,mean_intersection,88194ad803fffff,1.0170423e7,1.1128488e7,958065.0
London,18,96,900000,3,mean_intersection,88194ad805fffff,1.0352388e7,1.1127408e7,775020.0
London,18,96,900000,3,mean_intersection,88194ad807fffff,1.0062064e7,1.1031467e7,969403.0
London,18,96,900000,3,mean_intersection,88194ad809fffff,1.0616685e7,1.1184417e7,567732.0
London,18,96,900000,3,mean_intersection,88194ad80bfffff,1.0463347e7,1.1171712e7,708365.0
London,18,96,900000,3,mean_intersection,88194ad80dfffff,1.0738663e7,1.135985e7,621187.0
London,18,96,900000,3,mean_intersection,88194ad811fffff,1.0194224e7,1.1284407e7,1.090183e6
London,18,96,900000,3,mean_intersection,88194ad813fffff,1.0374086e7,1.1131253e7,757167.0
London,18,96,900000,3,mean_intersection,88194ad815fffff,1.0224642e7,1.1517688e7,1.293046e6
London,18,96,900000,3,mean_intersection,88194ad817fffff,1.0142645e7,1.1303126e7,1.160481e6
London,18,96,900000,3,mean_intersection,88194ad819fffff,1.0737047e7,1.1404447e7,667400.0
London,18,96,900000,3,mean_intersection,88194ad81bfffff,1.0376405e7,1.1142385e7,765980.0
London,18,96,900000,3,mean_intersection,88194ad81dfffff,1.0224642e7,1.1414646e7,1.190004e6
London,18,96,900000,3,mean_intersection,88194ad829fffff,1.072961e7,1.1385869e7,656259.0
London,18,96,900000,3,mean_intersection,88194ad82bfffff,1.0167744e7,1.1173971e7,1.006227e6
London,18,96,900000,3,mean_intersection,88194ad831fffff,9.953478e6,1.1199194e7,1.245716e6
London,18,96,900000,3,mean_intersection,88194ad833fffff,9.928886e6,1.1316458e7,1.387572e6
London,18,96,900000,3,mean_intersection,88194ad839fffff,9.874469e6,1.1143091e7,1.268622e6
London,18,96,900000,3,mean_intersection,88194ad83bfffff,9.921986e6,1.1545805e7,1.623819e6
London,18,96,900000,3,mean_intersection,88194ad83dfffff,1.0103205e7,1.1149616e7,1.046411e6
London,18,96,900000,3,mean_intersection,88194ad841fffff,1.1079529e7,1.1341218e7,261689.0
London,18,96,900000,3,mean_intersection,88194ad843fffff,1.0968853e7,1.1310806e7,341953.0
London,18,96,900000,3,mean_intersection,88194ad845fffff,1.0877469e7,1.1364701e7,487232.0
London,18,96,900000,3,mean_intersection,88194ad847fffff,1.0858252e7,1.1506353e7,648101.0
London,18,96,900000,3,mean_intersection,88194ad849fffff,1.1084963e7,1.1646694e7,561731.0
London,18,96,900000,3,mean_intersection,88194ad84bfffff,1.1232899e7,1.1586701e7,353802.0
London,18,96,900000,3,mean_intersection,88194ad84dfffff,1.0905587e7,1.1502754e7,597167.0
London,18,96,900000,3,mean_intersection,88194ad851fffff,1.102793e7,1.1566964e7,539034.0
London,18,96,900000,3,mean_intersection,88194ad853fffff,1.0744119e7,1.1372593e7,628474.0
London,18,96,900000,3,mean_intersection,88194ad855fffff,1.0741519e7,1.1467821e7,726302.0
London,18,96,900000,3,mean_intersection,88194ad857fffff,1.0575061e7,1.1200333e7,625272.0
London,18,96,900000,3,mean_intersection,88194ad859fffff,1.1039418e7,1.1575961e7,536543.0
London,18,96,900000,3,mean_intersection,88194ad85bfffff,1.1024029e7,1.1585228e7,561199.0
London,18,96,900000,3,mean_intersection,88194ad85dfffff,1.1027473e7,1.1436018e7,408545.0
London,18,96,900000,3,mean_intersection,88194ad861fffff,1.0864084e7,1.1609151e7,745067.0
London,18,96,900000,3,mean_intersection,88194ad863fffff,1.0787675e7,1.1411742e7,624067.0
London,18,96,900000,3,mean_intersection,88194ad865fffff,1.0780871e7,1.1442046e7,661175.0
London,18,96,900000,3,mean_intersection,88194ad867fffff,1.0823312e7,1.1733592e7,910280.0
London,18,96,900000,3,mean_intersection,88194ad869fffff,1.0931342e7,1.1617735e7,686393.0
London,18,96,900000,3,mean_intersection,88194ad86bfffff,1.0798228e7,1.1417579e7,619351.0
London,18,96,900000,3,mean_intersection,88194ad86dfffff,1.0907647e7,1.1475732e7,568085.0
London,18,96,900000,3,mean_intersection,88194ad881fffff,1.0363492e7,1.129251e7,929018.0
London,18,96,900000,3,mean_intersection,88194ad885fffff,1.0829582e7,1.1236745e7,407163.0
London,18,96,900000,3,mean_intersection,88194ad889fffff,1.0820603e7,1.1243616e7,423013.0
London,18,96,900000,3,mean_intersection,88194ad88bfffff,1.0355732e7,1.1091468e7,735736.0
London,18,96,900000,3,mean_intersection,88194ad88dfffff,1.0820603e7,1.1208328e7,387725.0
London,18,96,900000,3,mean_intersection,88194ad8a9fffff,1.0439817e7,1.1479084e7,1.039267e6
London,18,96,900000,3,mean_intersection,88194ad8c1fffff,1.0933192e7,1.1698187e7,764995.0
London,18,96,900000,3,mean_intersection,88194ad8c3fffff,1.0523986e7,1.1504268e7,980282.0
London,18,96,900000,3,mean_intersection,88194ad8c5fffff,1.0573903e7,1.1238928e7,665025.0
London,18,96,900000,3,mean_intersection,88194ad8c7fffff,1.0834057e7,1.1253039e7,418982.0
London,18,96,900000,3,mean_intersection,88194ad8c9fffff,1.087452e7,1.128979e7,415270.0
London,18,96,900000,3,mean_intersection,88194ad8cbfffff,1.0925663e7,1.168641e7,760747.0
London,18,96,900000,3,mean_intersection,88194ad8cdfffff,1.0514171e7,1.1399652e7,885481.0
London,18,96,900000,3,mean_intersection,88194ad8d1fffff,1.0753033e7,1.1322205e7,569172.0
London,18,96,900000,3,mean_intersection,88194ad8d3fffff,1.0621753e7,1.1243243e7,621490.0
London,18,96,900000,3,mean_intersection,88194ad8d5fffff,1.0482704e7,1.1177494e7,694790.0
London,18,96,900000,3,mean_intersection,88194ad8d7fffff,1.0436084e7,1.1177016e7,740932.0
London,18,96,900000,3,mean_intersection,88194ad8d9fffff,1.0847803e7,1.1339552e7,491749.0
London,18,96,900000,3,mean_intersection,88194ad8dbfffff,1.0800391e7,1.1228431e7,428040.0
London,18,96,900000,3,mean_intersection,88194ad8ddfffff,1.0756737e7,1.1283998e7,527261.0
London,18,96,900000,3,mean_intersection,88194ad8e1fffff,1.0407167e7,1.1241005e7,833838.0
London,18,96,900000,3,mean_intersection,88194ad8e3fffff,1.0435464e7,1.1291602e7,856138.0
London,18,96,900000,3,mean_intersection,88194ad8e5fffff,1.0423401e7,1.1321321e7,897920.0
London,18,96,900000,3,mean_intersection,88194ad8e7fffff,1.0425309e7,1.1420886e7,995577.0
London,18,96,900000,3,mean_intersection,88194ad8e9fffff,1.0352401e7,1.1143369e7,790968.0
London,18,96,900000,3,mean_intersection,88194ad8ebfffff,1.0454902e7,1.1207276e7,752374.0
London,18,96,900000,3,mean_intersection,88194ad8edfffff,1.0271822e7,1.124197e7,970148.0
London,18,96,900000,3,mean_intersection,88194ada01fffff,1.1456411e7,1.1604553e7,148142.0
London,18,96,900000,3,mean_intersection,88194ada03fffff,1.1399769e7,1.1618421e7,218652.0
London,18,96,900000,3,mean_intersection,88194ada05fffff,1.152762e7,1.1613404e7,85784.0
London,18,96,900000,3,mean_intersection,88194ada07fffff,1.1317381e7,1.1349463e7,32082.0
London,18,96,900000,3,mean_intersection,88194ada09fffff,1.1878303e7,1.1615249e7,-263054.0
London,18,96,900000,3,mean_intersection,88194ada0bfffff,1.181706e7,1.1749207e7,-67853.0
London,18,96,900000,3,mean_intersection,88194ada0dfffff,1.1593579e7,1.1688589e7,95010.0
London,18,96,900000,3,mean_intersection,88194ada11fffff,1.1363193e7,1.1652977e7,289784.0
London,18,96,900000,3,mean_intersection,88194ada13fffff,1.1188771e7,1.1669765e7,480994.0
London,18,96,900000,3,mean_intersection,88194ada15fffff,1.1414125e7,1.1636967e7,222842.0
London,18,96,900000,3,mean_intersection,88194ada17fffff,1.1402039e7,1.164811e7,246071.0
London,18,96,900000,3,mean_intersection,88194ada19fffff,1.1623384e7,1.1629769e7,6385.0
London,18,96,900000,3,mean_intersection,88194ada1bfffff,1.1375669e7,1.1700267e7,324598.0
London,18,96,900000,3,mean_intersection,88194ada1dfffff,1.1465215e7,1.1626562e7,161347.0
London,18,96,900000,3,mean_intersection,88194ada21fffff,1.1237688e7,1.1762747e7,525059.0
London,18,96,900000,3,mean_intersection,88194ada23fffff,1.1160748e7,1.1579537e7,418789.0
London,18,96,900000,3,mean_intersection,88194ada25fffff,1.123904e7,1.1585321e7,346281.0
London,18,96,900000,3,mean_intersection,88194ada27fffff,1.1203051e7,1.1494935e7,291884.0
London,18,96,900000,3,mean_intersection,88194ada29fffff,1.1424941e7,1.1610888e7,185947.0
London,18,96,900000,3,mean_intersection,88194ada2bfffff,1.1214052e7,1.1592316e7,378264.0
London,18,96,900000,3,mean_intersection,88194ada2dfffff,1.1702693e7,1.1781269e7,78576.0
London,18,96,900000,3,mean_intersection,88194ada31fffff,1.1397125e7,1.1625265e7,228140.0
London,18,96,900000,3,mean_intersection,88194ada33fffff,1.1225687e7,1.1662875e7,437188.0
London,18,96,900000,3,mean_intersection,88194ada35fffff,1.1040832e7,1.1632172e7,591340.0
London,18,96,900000,3,mean_intersection,88194ada37fffff,1.1241185e7,1.1648162e7,406977.0
London,18,96,900000,3,mean_intersection,88194ada39fffff,1.1316865e7,1.1567465e7,250600.0
London,18,96,900000,3,mean_intersection,88194ada3bfffff,1.1402125e7,1.164177e7,239645.0
London,18,96,900000,3,mean_intersection,88194ada3dfffff,1.1118409e7,1.1552516e7,434107.0
London,18,96,900000,3,mean_intersection,88194ada41fffff,1.2087734e7,1.1752943e7,-334791.0
London,18,96,900000,3,mean_intersection,88194ada43fffff,1.1720148e7,1.1650421e7,-69727.0
London,18,96,900000,3,mean_intersection,88194ada45fffff,1.1819018e7,1.1881392e7,62374.0
London,18,96,900000,3,mean_intersection,88194ada47fffff,1.1827019e7,1.1784019e7,-43000.0
London,18,96,900000,3,mean_intersection,88194ada49fffff,1.208928e7,1.1682827e7,-406453.0
London,18,96,900000,3,mean_intersection,88194ada4bfffff,1.1993891e7,1.1674898e7,-318993.0
London,18,96,900000,3,mean_intersection,88194ada4dfffff,1.1778024e7,1.1909406e7,131382.0
London,18,96,900000,3,mean_intersection,88194ada51fffff,1.1835701e7,1.1652792e7,-182909.0
London,18,96,900000,3,mean_intersection,88194ada53fffff,1.1610632e7,1.1623576e7,12944.0
London,18,96,900000,3,mean_intersection,88194ada55fffff,1.1873694e7,1.1628276e7,-245418.0
London,18,96,900000,3,mean_intersection,88194ada57fffff,1.1711406e7,1.1621447e7,-89959.0
London,18,96,900000,3,mean_intersection,88194ada59fffff,1.1888329e7,1.1702282e7,-186047.0
London,18,96,900000,3,mean_intersection,88194ada5bfffff,1.1879264e7,1.179866e7,-80604.0
London,18,96,900000,3,mean_intersection,88194ada5dfffff,1.1934988e7,1.1649369e7,-285619.0
London,18,96,900000,3,mean_intersection,88194ada61fffff,1.1555953e7,1.1656481e7,100528.0
London,18,96,900000,3,mean_intersection,88194ada63fffff,1.1573229e7,1.1610863e7,37634.0
London,18,96,900000,3,mean_intersection,88194ada65fffff,1.1603502e7,1.2156114e7,552612.0
London,18,96,900000,3,mean_intersection,88194ada67fffff,1.1365083e7,1.1742088e7,377005.0
London,18,96,900000,3,mean_intersection,88194ada69fffff,1.1538443e7,1.177643e7,237987.0
London,18,96,900000,3,mean_intersection,88194ada6bfffff,1.16264e7,1.1618506e7,-7894.0
London,18,96,900000,3,mean_intersection,88194ada6dfffff,1.1638344e7,1.1830643e7,192299.0
London,18,96,900000,3,mean_intersection,88194ada81fffff,1.0991083e7,1.1439665e7,448582.0
London,18,96,900000,3,mean_intersection,88194ada83fffff,1.0907962e7,1.1559327e7,651365.0
London,18,96,900000,3,mean_intersection,88194ada85fffff,1.1118532e7,1.1409893e7,291361.0
London,18,96,900000,3,mean_intersection,88194ada87fffff,1.1064103e7,1.140943e7,345327.0
London,18,96,900000,3,mean_intersection,88194ada89fffff,1.1018529e7,1.1422947e7,404418.0
London,18,96,900000,3,mean_intersection,88194ada8bfffff,1.1135059e7,1.1408559e7,273500.0
London,18,96,900000,3,mean_intersection,88194ada8dfffff,1.1031109e7,1.1574188e7,543079.0
London,18,96,900000,3,mean_intersection,88194ada91fffff,1.0838578e7,1.1447434e7,608856.0
London,18,96,900000,3,mean_intersection,88194ada93fffff,1.0827549e7,1.144801e7,620461.0
London,18,96,900000,3,mean_intersection,88194ada95fffff,1.1243906e7,1.1412459e7,168553.0
London,18,96,900000,3,mean_intersection,88194ada97fffff,1.0838103e7,1.1399094e7,560991.0
London,18,96,900000,3,mean_intersection,88194ada99fffff,1.1245428e7,1.1474069e7,228641.0
London,18,96,900000,3,mean_intersection,88194ada9bfffff,1.0852524e7,1.1444122e7,591598.0
London,18,96,900000,3,mean_intersection,88194ada9dfffff,1.1125541e7,1.1415484e7,289943.0
London,18,96,900000,3,mean_intersection,88194adaa1fffff,1.0792011e7,1.138377e7,591759.0
London,18,96,900000,3,mean_intersection,88194adaa3fffff,1.0858873e7,1.1322009e7,463136.0
London,18,96,900000,3,mean_intersection,88194adaa5fffff,1.073052e7,1.1429329e7,698809.0
London,18,96,900000,3,mean_intersection,88194adaa7fffff,1.0749951e7,1.1267563e7,517612.0
London,18,96,900000,3,mean_intersection,88194adaa9fffff,1.0950957e7,1.1556718e7,605761.0
London,18,96,900000,3,mean_intersection,88194adaabfffff,1.0864567e7,1.1387396e7,522829.0
London,18,96,900000,3,mean_intersection,88194adaadfffff,1.0752981e7,1.1280991e7,528010.0
London,18,96,900000,3,mean_intersection,88194adab1fffff,1.0930548e7,1.1420231e7,489683.0
London,18,96,900000,3,mean_intersection,88194adab3fffff,1.108274e7,1.1560741e7,478001.0
London,18,96,900000,3,mean_intersection,88194adab5fffff,1.0888513e7,1.1578497e7,689984.0
London,18,96,900000,3,mean_intersection,88194adab7fffff,1.0874056e7,1.1511591e7,637535.0
London,18,96,900000,3,mean_intersection,88194adab9fffff,1.1010773e7,1.1435134e7,424361.0
London,18,96,900000,3,mean_intersection,88194adabbfffff,1.1243906e7,1.1411894e7,167988.0
London,18,96,900000,3,mean_intersection,88194adabdfffff,1.1029019e7,1.1687079e7,658060.0
London,18,96,900000,3,mean_intersection,88194adac1fffff,1.1158503e7,1.1614581e7,456078.0
London,18,96,900000,3,mean_intersection,88194adac3fffff,1.0889997e7,1.1661504e7,771507.0
London,18,96,900000,3,mean_intersection,88194adac5fffff,1.1273555e7,1.1644683e7,371128.0
London,18,96,900000,3,mean_intersection,88194adac7fffff,1.102219e7,1.1586638e7,564448.0
London,18,96,900000,3,mean_intersection,88194adac9fffff,1.1409314e7,1.167968e7,270366.0
London,18,96,900000,3,mean_intersection,88194adacbfffff,1.1067879e7,1.1646059e7,578180.0
London,18,96,900000,3,mean_intersection,88194adacdfffff,1.1336912e7,1.163504e7,298128.0
London,18,96,900000,3,mean_intersection,88194adad1fffff,1.1223025e7,1.143079e7,207765.0
London,18,96,900000,3,mean_intersection,88194adad3fffff,1.1054041e7,1.13446e7,290559.0
London,18,96,900000,3,mean_intersection,88194adad5fffff,1.1055597e7,1.1382287e7,326690.0
London,18,96,900000,3,mean_intersection,88194adad7fffff,1.1243906e7,1.1392153e7,148247.0
London,18,96,900000,3,mean_intersection,88194adad9fffff,1.1697211e7,1.1716565e7,19354.0
London,18,96,900000,3,mean_intersection,88194adadbfffff,1.1057358e7,1.1677301e7,619943.0
London,18,96,900000,3,mean_intersection,88194adaddfffff,1.105676e7,1.1657148e7,600388.0
London,18,96,900000,3,mean_intersection,88194adae1fffff,1.104246e7,1.1432734e7,390274.0
London,18,96,900000,3,mean_intersection,88194adae3fffff,1.0991794e7,1.1561182e7,569388.0
London,18,96,900000,3,mean_intersection,88194adae5fffff,1.141684e7,1.1501867e7,85027.0
London,18,96,900000,3,mean_intersection,88194adae7fffff,1.1037039e7,1.1425757e7,388718.0
London,18,96,900000,3,mean_intersection,88194adae9fffff,1.1164712e7,1.1614347e7,449635.0
London,18,96,900000,3,mean_intersection,88194adaebfffff,1.1030633e7,1.1655368e7,624735.0
London,18,96,900000,3,mean_intersection,88194adaedfffff,1.1417231e7,1.1644287e7,227056.0
London,18,96,900000,3,mean_intersection,88194adb01fffff,1.1589461e7,1.1582784e7,-6677.0
London,18,96,900000,3,mean_intersection,88194adb03fffff,1.1305265e7,1.1552739e7,247474.0
London,18,96,900000,3,mean_intersection,88194adb05fffff,1.1310787e7,1.1694265e7,383478.0
London,18,96,900000,3,mean_intersection,88194adb07fffff,1.1575623e7,1.1725983e7,150360.0
London,18,96,900000,3,mean_intersection,88194adb09fffff,1.1616403e7,1.1729635e7,113232.0
London,18,96,900000,3,mean_intersection,88194adb0bfffff,1.15308e7,1.1593181e7,62381.0
London,18,96,900000,3,mean_intersection,88194adb0dfffff,1.1636647e7,1.1775349e7,138702.0
London,18,96,900000,3,mean_intersection,88194adb11fffff,1.1276803e7,1.1715564e7,438761.0
London,18,96,900000,3,mean_intersection,88194adb13fffff,1.0916782e7,1.1567244e7,650462.0
London,18,96,900000,3,mean_intersection,88194adb15fffff,1.1341709e7,1.1669307e7,327598.0
London,18,96,900000,3,mean_intersection,88194adb17fffff,1.1236912e7,1.1595878e7,358966.0
London,18,96,900000,3,mean_intersection,88194adb19fffff,1.1417382e7,1.1808656e7,391274.0
London,18,96,900000,3,mean_intersection,88194adb1bfffff,1.1183544e7,1.1521433e7,337889.0
London,18,96,900000,3,mean_intersection,88194adb1dfffff,1.1417663e7,1.1729658e7,311995.0
London,18,96,900000,3,mean_intersection,88194adb29fffff,1.1431366e7,1.1930972e7,499606.0
London,18,96,900000,3,mean_intersection,88194adb2bfffff,1.1413693e7,1.1715876e7,302183.0
London,18,96,900000,3,mean_intersection,88194adb31fffff,1.1297885e7,1.1688685e7,390800.0
London,18,96,900000,3,mean_intersection,88194adb33fffff,1.0896979e7,1.1489573e7,592594.0
London,18,96,900000,3,mean_intersection,88194adb39fffff,1.1319759e7,1.1754047e7,434288.0
London,18,96,900000,3,mean_intersection,88194adb3bfffff,1.1240589e7,1.1715684e7,475095.0
London,18,96,900000,3,mean_intersection,88194adb3dfffff,1.1333728e7,1.1734495e7,400767.0
London,18,96,900000,3,mean_intersection,88194adb41fffff,1.1398512e7,1.1594501e7,195989.0
London,18,96,900000,3,mean_intersection,88194adb43fffff,1.1717544e7,1.1732591e7,15047.0
London,18,96,900000,3,mean_intersection,88194adb45fffff,1.1561991e7,1.1581829e7,19838.0
London,18,96,900000,3,mean_intersection,88194adb47fffff,1.1797988e7,1.1628219e7,-169769.0
London,18,96,900000,3,mean_intersection,88194adb49fffff,1.1426641e7,1.1650065e7,223424.0
London,18,96,900000,3,mean_intersection,88194adb4bfffff,1.1598304e7,1.1605507e7,7203.0
London,18,96,900000,3,mean_intersection,88194adb4dfffff,1.1428595e7,1.1645168e7,216573.0
London,18,96,900000,3,mean_intersection,88194adb51fffff,1.1613681e7,1.1893589e7,279908.0
London,18,96,900000,3,mean_intersection,88194adb53fffff,1.137523e7,1.1776958e7,401728.0
London,18,96,900000,3,mean_intersection,88194adb55fffff,1.1702061e7,1.1932175e7,230114.0
London,18,96,900000,3,mean_intersection,88194adb57fffff,1.1448552e7,1.1581661e7,133109.0
London,18,96,900000,3,mean_intersection,88194adb59fffff,1.1602232e7,1.2040761e7,438529.0
London,18,96,900000,3,mean_intersection,88194adb5bfffff,1.1426974e7,1.183487e7,407896.0
London,18,96,900000,3,mean_intersection,88194adb5dfffff,1.1650542e7,1.175291e7,102368.0
London,18,96,900000,3,mean_intersection,88194adb61fffff,1.1213029e7,1.1587681e7,374652.0
London,18,96,900000,3,mean_intersection,88194adb63fffff,1.1626164e7,1.1753011e7,126847.0
London,18,96,900000,3,mean_intersection,88194adb65fffff,1.1134147e7,1.1575133e7,440986.0
London,18,96,900000,3,mean_intersection,88194adb67fffff,1.1199113e7,1.1755894e7,556781.0
London,18,96,900000,3,mean_intersection,88194adb69fffff,1.1490235e7,1.1708014e7,217779.0
London,18,96,900000,3,mean_intersection,88194adb6bfffff,1.1565901e7,1.1535805e7,-30096.0
London,18,96,900000,3,mean_intersection,88194adb6dfffff,1.1408681e7,1.1608721e7,200040.0
London,18,96,900000,3,mean_intersection,88194e6805fffff,1.111162e7,1.132674e7,215120.0
London,18,96,900000,3,mean_intersection,88194e6807fffff,1.105709e7,1.1281706e7,224616.0
London,18,96,900000,3,mean_intersection,88194e6821fffff,1.105914e7,1.1346469e7,287329.0
London,18,96,900000,3,mean_intersection,88194e6823fffff,1.0986062e7,1.1468724e7,482662.0
London,18,96,900000,3,mean_intersection,88194e6825fffff,1.1320611e7,1.1630366e7,309755.0
London,18,96,900000,3,mean_intersection,88194e6827fffff,1.1099646e7,1.1574018e7,474372.0
London,18,96,900000,3,mean_intersection,88194e6829fffff,1.1066689e7,1.1300645e7,233956.0
London,18,96,900000,3,mean_intersection,88194e682bfffff,1.0920686e7,1.1290304e7,369618.0
London,18,96,900000,3,mean_intersection,88194e682dfffff,1.0735862e7,1.1574482e7,838620.0
London,18,96,900000,3,mean_intersection,88194e6831fffff,1.1067118e7,1.1398392e7,331274.0
London,18,96,900000,3,mean_intersection,88194e6833fffff,1.1036101e7,1.1418554e7,382453.0
London,18,96,900000,3,mean_intersection,88194e6835fffff,1.107146e7,1.1471766e7,400306.0
London,18,96,900000,3,mean_intersection,88194e6837fffff,1.1351186e7,1.1566653e7,215467.0
London,18,96,900000,3,mean_intersection,88194e6839fffff,1.1079582e7,1.134689e7,267308.0
London,18,96,900000,3,mean_intersection,88194e683bfffff,1.0782041e7,1.1359703e7,577662.0
London,18,96,900000,3,mean_intersection,88194e683dfffff,1.1072547e7,1.134251e7,269963.0
London,18,96,900000,3,mean_intersection,88194e6863fffff,1.0671387e7,1.1320765e7,649378.0
London,18,96,900000,3,mean_intersection,88194e6867fffff,1.0707167e7,1.1394047e7,686880.0
London,18,96,900000,3,mean_intersection,88194e6885fffff,1.1130485e7,1.1670768e7,540283.0
London,18,96,900000,3,mean_intersection,88194e6887fffff,1.1171668e7,1.1620812e7,449144.0
London,18,96,900000,3,mean_intersection,88194e68a1fffff,1.1080352e7,1.1561455e7,481103.0
London,18,96,900000,3,mean_intersection,88194e68a3fffff,1.1254808e7,1.163019e7,375382.0
London,18,96,900000,3,mean_intersection,88194e68a5fffff,1.1068072e7,1.1579842e7,511770.0
London,18,96,900000,3,mean_intersection,88194e68a7fffff,1.128914e7,1.1561778e7,272638.0
London,18,96,900000,3,mean_intersection,88194e68a9fffff,1.1083334e7,1.1538554e7,455220.0
London,18,96,900000,3,mean_intersection,88194e68abfffff,1.1231992e7,1.1521774e7,289782.0
London,18,96,900000,3,mean_intersection,88194e68adfffff,1.1291876e7,1.1624034e7,332158.0
London,18,96,900000,3,mean_intersection,88194e68b1fffff,1.0879626e7,1.145951e7,579884.0
London,18,96,900000,3,mean_intersection,88194e68b3fffff,1.0892484e7,1.1531857e7,639373.0
London,18,96,900000,3,mean_intersection,88194e68b5fffff,1.1034758e7,1.16147e7,579942.0
London,18,96,900000,3,mean_intersection,88194e68b7fffff,1.0958881e7,1.154085e7,581969.0
London,18,96,900000,3,mean_intersection,88194e68b9fffff,1.0977532e7,1.1610263e7,632731.0
London,18,96,900000,3,mean_intersection,88194e68bbfffff,1.0888636e7,1.1509593e7,620957.0
London,18,96,900000,3,mean_intersection,88194e68bdfffff,1.0975439e7,1.1535547e7,560108.0
London,18,96,900000,3,mean_intersection,88194e68e1fffff,1.0890064e7,1.1443641e7,553577.0
London,18,96,900000,3,mean_intersection,88194e68e3fffff,1.10898e7,1.1531631e7,441831.0
London,18,96,900000,3,mean_intersection,88194e68e5fffff,1.0849815e7,1.1325722e7,475907.0
London,18,96,900000,3,mean_intersection,88194e68e7fffff,1.1152162e7,1.1573863e7,421701.0
London,18,96,900000,3,mean_intersection,88194e68edfffff,1.0817388e7,1.1377899e7,560511.0
London,18,96,900000,3,mean_intersection,88194e6901fffff,1.1065077e7,1.1602873e7,537796.0
London,18,96,900000,3,mean_intersection,88194e6903fffff,1.1106351e7,1.1508074e7,401723.0
London,18,96,900000,3,mean_intersection,88194e6905fffff,1.1316511e7,1.1640301e7,323790.0
London,18,96,900000,3,mean_intersection,88194e6907fffff,1.1151727e7,1.1648217e7,496490.0
London,18,96,900000,3,mean_intersection,88194e6909fffff,1.0715755e7,1.1462795e7,747040.0
London,18,96,900000,3,mean_intersection,88194e690bfffff,1.0969665e7,1.1541679e7,572014.0
London,18,96,900000,3,mean_intersection,88194e690dfffff,1.0956569e7,1.1527158e7,570589.0
London,18,96,900000,3,mean_intersection,88194e6911fffff,1.1508208e7,1.1656723e7,148515.0
London,18,96,900000,3,mean_intersection,88194e6913fffff,1.1434057e7,1.1666408e7,232351.0
London,18,96,900000,3,mean_intersection,88194e6915fffff,1.1652622e7,1.1693953e7,41331.0
London,18,96,900000,3,mean_intersection,88194e6917fffff,1.1654645e7,1.1690251e7,35606.0
London,18,96,900000,3,mean_intersection,88194e6919fffff,1.1305784e7,1.1641011e7,335227.0
London,18,96,900000,3,mean_intersection,88194e691bfffff,1.1582703e7,1.172182e7,139117.0
London,18,96,900000,3,mean_intersection,88194e691dfffff,1.115725e7,1.1599104e7,441854.0
London,18,96,900000,3,mean_intersection,88194e6921fffff,1.1276546e7,1.1682342e7,405796.0
London,18,96,900000,3,mean_intersection,88194e6923fffff,1.1518766e7,1.1707753e7,188987.0
London,18,96,900000,3,mean_intersection,88194e6925fffff,1.1167956e7,1.1688853e7,520897.0
London,18,96,900000,3,mean_intersection,88194e6927fffff,1.1545031e7,1.1799567e7,254536.0
London,18,96,900000,3,mean_intersection,88194e6929fffff,1.0987874e7,1.156355e7,575676.0
London,18,96,900000,3,mean_intersection,88194e692bfffff,1.1316511e7,1.1663574e7,347063.0
London,18,96,900000,3,mean_intersection,88194e692dfffff,1.1136651e7,1.1694452e7,557801.0
London,18,96,900000,3,mean_intersection,88194e6931fffff,1.178303e7,1.1847359e7,64329.0
London,18,96,900000,3,mean_intersection,88194e6933fffff,1.1419519e7,1.1625319e7,205800.0
London,18,96,900000,3,mean_intersection,88194e6935fffff,1.1578834e7,1.1704951e7,126117.0
London,18,96,900000,3,mean_intersection,88194e6937fffff,1.1872869e7,1.1742431e7,-130438.0
London,18,96,900000,3,mean_intersection,88194e6939fffff,1.1299947e7,1.1566759e7,266812.0
London,18,96,900000,3,mean_intersection,88194e693bfffff,1.1652676e7,1.1764745e7,112069.0
London,18,96,900000,3,mean_intersection,88194e693dfffff,1.1552074e7,1.1645252e7,93178.0
London,18,96,900000,3,mean_intersection,88194e6951fffff,1.088647e7,1.1653483e7,767013.0
